シダレヤナギ,,1,1,1,,1,,,,,,,,,,,
シチヘンゲ,,,,,,,,,,,,1,,,,,
シチョウゲ,1,,,,,,,,,,,,,,,,
シデアブラガヤ,,,,,,1,,,,,,,,,,,
シデシャジン,,,,,,,,,,1,1,,,,,,
シナアブラギリ,,,,,,,,,,1,1,,,,,,
シナイボタ,,,,,,,,,,,,1,,,,,1
シナガワハギ,,,1,,,,,,,,,,,,,,
シナサルナシ,,,,,,,,,,,,,,,,,1
シナサワグルミ,,,,,,,,,,,,1,,,,,
シナダレスズメガヤ,,1,1,,,,,,,,1,,,1,1,1,
シナノガキ,,,,,,,,,,1,,,,,,,
シナノキ,1,,,,,,,,,1,,,,,,,
シノブ,,,,,,,,,,1,1,,,,,,
シノブカグマ,,,,,,,,,,1,,,,,,,
シハイスミレ,,,,,,,,,,,1,,,,1,1,
シバ,,1,1,1,1,1,,,1,,1,1,,1,1,1,
シバスゲ,,,,,,,,,,1,,,,,,,
シバヤナギ,,,,,,,,,,1,,,,,,,
シブヤザサ,,,,,,,,,,,,,,,,,1
シベリアヒナゲシ,,,,,,,,,,,,,,,,,1
シベリアメドハギ,,,,,,,,,,,,,,,,1,
シマウキクサ,,,,,,1,,,,,,,,,,,
シマカンギク,,,,,,,,,,,1,,,,1,1,
シマサルナシ,,,1,,,,,,,1,,,,,,,
シマスズメノヒエ,,1,1,1,1,1,1,,,,,,,,,,
シマツユクサ,,,,,,,,,1,,,,,,,,
シモツケ,,,,,,,,,,1,,,,,,,
シモツケソウ,,,,,,,,,,,1,,,,,,
シャガ,,,,,,,,,,1,,,,,,,
シャク,1,,,,,,,,,1,,,,,,,
シャクジョウソウ,,,,,,,,,,1,,,,,,,
シャクチリソバ,,,,,,,,,1,,1,,,,,,
シャクヤク,,,,,,,,,,,,,,,,,1
シャグマハギ,,,,,,,,,,,1,,,,,1,
シャシャンボ,1,,1,,,,,,,1,1,,,,,,
シャシャンポ,1,,1,,,,,,,1,1,,,,,,
シャリンバイ,,,1,,,,,,,1,,,,,,,
シュウカイドウ,,,,,,1,,,,,,,,,,,
シュウブンソウ,1,,,,,,,,,1,,,,,,1,
シュウメイギク,,,,,,,,,,,,,,,,1,
シュウロガヤツリ,,1,1,,,,,,,,,,,,,,
シュロ,,,,,,,,,,1,,1,,,,,
シュロガヤツリ,,1,1,,,,,,,,,,,,,,
シュロソウ,,,,,,,,,,1,1,,,,,,
シュンラン,,,,,,,,,,1,,,,,,,
ショウジョウスゲ,,,,,,,,,,,1,,,,1,,
ショウジョウバカマ,1,,,,,,,,,1,1,,,,,,
ショウブ,,1,1,1,1,1,,,,,,,,,,,
ショカツサイ,,,,,,,,,,,,1,,,,,
ショクヨウガヤツリ,,,,,,,1,,1,,1,,,1,1,1,
シライトソウ,1,,,,,,,,,1,,,,,,,
シラカシ,,,,,,,,,,1,,1,,,,,
