503346,高知県香美郡物部村,哺乳類,1,ニホンザル,見た
503347,高知県香美郡物部村,哺乳類,1,ニホンザル,見た
503350,愛媛県周桑郡小松町,哺乳類,1,ニホンザル,見た
503352,高知県土佐郡本川村,哺乳類,1,ニホンザル,見た
503353,高知県土佐郡大川村,哺乳類,1,ニホンザル,見た
503354,高知県長岡郡本山町,哺乳類,1,ニホンザル,見た
503355,高知県長岡郡大豊町,哺乳類,1,ニホンザル,見た
503364,愛媛県宇摩郡新宮村,哺乳類,1,ニホンザル,見た
503366,徳島県三好郡西祖谷山村,哺乳類,1,ニホンザル,見た
503367,徳島県三好郡東祖谷山村,哺乳類,1,ニホンザル,見た
503370,"愛媛県東予市",哺乳類,1,ニホンザル,見た
503376,徳島県三好郡池田町,哺乳類,1,ニホンザル,見た
503377,徳島県三好郡東祖谷山村,哺乳類,1,ニホンザル,見た
503400,高知県室戸市,哺乳類,1,ニホンザル,見た
503401,高知県室戸市,哺乳類,1,ニホンザル,見た
503411,高知県安芸郡東洋町,哺乳類,1,ニホンザル,見た
503412,高知県安芸郡東洋町,哺乳類,1,ニホンザル,見た
503420,高知県安芸郡馬路村,哺乳類,1,ニホンザル,見た
513316,香川県三豊郡財田町,哺乳類,1,ニホンザル,見た
513317,香川県仲多度郡琴南町,哺乳類,1,ニホンザル,見た
513326,香川県仲多度郡満濃町,哺乳類,1,ニホンザル,聞いた
513340,広島県三原市,哺乳類,1,ニホンザル,見た
513341,広島県御調郡向島町,哺乳類,1,ニホンザル,見た
513350,広島県御調郡御調町,哺乳類,1,ニホンザル,見た
513351,広島県福山市,哺乳類,1,ニホンザル,見た
513357,香川県香川郡直島町,哺乳類,1,ニホンザル,聞いた
513360,広島県世羅郡甲山町,哺乳類,1,ニホンザル,見た
513361,広島県府中市,哺乳類,1,ニホンザル,見た
513362,広島県福山市,哺乳類,1,ニホンザル,見た
513363,広島県深安郡神辺町,哺乳類,1,ニホンザル,見た
513370,広島県世羅郡甲山町,哺乳類,1,ニホンザル,見た
513371,広島県神石郡三和町,哺乳類,1,ニホンザル,見た
513372,広島県神石郡三和町,哺乳類,1,ニホンザル,見た
513373,岡山県後月郡芳井町,哺乳類,1,ニホンザル,見た
513374,岡山県小田郡矢掛町,哺乳類,1,ニホンザル,見た
513375,岡山県吉備郡真備町,哺乳類,1,ニホンザル,見た
513376,岡山県倉敷市,哺乳類,1,ニホンザル,見た
513401,徳島県麻植郡山川町,哺乳類,1,ニホンザル,見た
513402,徳島県麻植郡川島町,哺乳類,1,ニホンザル,見た
513410,香川県香川郡塩江町,哺乳類,1,ニホンザル,見た
513411,徳島県美馬郡脇町,哺乳類,1,ニホンザル,見た
513412,徳島県板野郡土成町,哺乳類,1,ニホンザル,見た
513413,徳島県板野郡板野町,哺乳類,1,ニホンザル,見た
513414,徳島県板野郡松茂町,哺乳類,1,ニホンザル,見た
513420,香川県木田郡三木町,哺乳類,1,ニホンザル,見た
513421,香川県大川郡長尾町,哺乳類,1,ニホンザル,見た
513423,徳島県鳴門市,哺乳類,1,ニホンザル,見た
513424,徳島県鳴門市,哺乳類,1,ニホンザル,見た
513426,兵庫県三原郡南淡町,哺乳類,1,ニホンザル,見た
513427,兵庫県洲本市,哺乳類,1,ニホンザル,見た
513431,香川県大川郡志度町,哺乳類,1,ニホンザル,見た
513437,兵庫県洲本市,哺乳類,1,ニホンザル,見た
513441,香川県小豆郡池田町,哺乳類,1,ニホンザル,見た
513451,香川県小豆郡池田町,哺乳類,1,ニホンザル,見た
513452,香川県小豆郡内海町,哺乳類,1,ニホンザル,見た
513460,岡山県玉野市,哺乳類,1,ニホンザル,見た
513461,香川県小豆郡土庄町,哺乳類,1,ニホンザル,見た
513462,香川県小豆郡土庄町,哺乳類,1,ニホンザル,見た
513501,和歌山県有田郡吉備町,哺乳類,1,ニホンザル,見た
513502,和歌山県有田郡清水町,哺乳類,1,ニホンザル,見た
513504,"奈良県吉野郡十津川村",哺乳類,1,ニホンザル,見た
513505,"奈良県吉野郡十津川村",哺乳類,1,ニホンザル,見た
513506,"奈良県吉野郡十津川村",哺乳類,1,ニホンザル,見た
513507,奈良県吉野郡上北山村,哺乳類,1,ニホンザル,見た
513512,和歌山県海草郡野上町,哺乳類,1,ニホンザル,見た
513514,和歌山県伊都郡花園村,哺乳類,1,ニホンザル,見た
513515,奈良県吉野郡大塔村,哺乳類,1,ニホンザル,見た
513516,"奈良県吉野郡十津川村",哺乳類,1,ニホンザル,見た
513517,奈良県吉野郡上北山村,哺乳類,1,ニホンザル,見た
513522,和歌山県那賀郡貴志川町,哺乳類,1,ニホンザル,見た
513525,和歌山県伊都郡高野町,哺乳類,1,ニホンザル,見た
513526,奈良県吉野郡天川村,哺乳類,1,ニホンザル,見た
513527,奈良県吉野郡上北山村,哺乳類,1,ニホンザル,見た
513530,大阪府泉南郡岬町,哺乳類,1,ニホンザル,見た
513532,和歌山県那賀郡岩出町,哺乳類,1,ニホンザル,見た
513533,和歌山県伊都郡かつらぎ町,哺乳類,1,ニホンザル,見た
513536,奈良県吉野郡黒滝村,哺乳類,1,ニホンザル,見た
513537,奈良県吉野郡川上村,哺乳類,1,ニホンザル,見た
513543,大阪府和泉市,哺乳類,1,ニホンザル,見た
513544,大阪府河内長野市,哺乳類,1,ニホンザル,見た
513545,奈良県御所市,哺乳類,1,ニホンザル,見た
513547,奈良県吉野郡東吉野村,哺乳類,1,ニホンザル,見た
513553,大阪府和泉市,哺乳類,1,ニホンザル,見た
513555,奈良県北葛城郡當麻町,哺乳類,1,ニホンザル,見た
513566,奈良県桜井市,哺乳類,1,ニホンザル,見た
513567,奈良県宇陀郡榛原町,哺乳類,1,ニホンザル,見た
513600,奈良県吉野郡上北山村,哺乳類,1,ニホンザル,見た
513601,三重県尾鷲市,哺乳類,1,ニホンザル,見た
513602,三重県尾鷲市,哺乳類,1,ニホンザル,見た
513610,奈良県吉野郡上北山村,哺乳類,1,ニホンザル,見た
513611,三重県北牟婁郡海山町,哺乳類,1,ニホンザル,見た
513620,奈良県吉野郡川上村,哺乳類,1,ニホンザル,見た
513621,三重県北牟婁郡紀伊長島町,哺乳類,1,ニホンザル,見た
513622,三重県北牟婁郡紀伊長島町,哺乳類,1,ニホンザル,見た
513623,三重県度会郡南島町,哺乳類,1,ニホンザル,見た
513624,三重県度会郡南島町,哺乳類,1,ニホンザル,見た
513630,奈良県吉野郡川上村,哺乳類,1,ニホンザル,見た
513631,三重県多気郡宮川村,哺乳類,1,ニホンザル,見た
513632,三重県度会郡大内山村,哺乳類,1,ニホンザル,見た
513633,三重県度会郡南島町,哺乳類,1,ニホンザル,見た
513634,三重県度会郡南島町,哺乳類,1,ニホンザル,見た
513635,三重県度会郡南勢町,哺乳類,1,ニホンザル,見た
513640,奈良県吉野郡東吉野村,哺乳類,1,ニホンザル,見た
513641,三重県飯南郡飯高町,哺乳類,1,ニホンザル,見た
513642,三重県多気郡宮川村,哺乳類,1,ニホンザル,見た
513643,三重県度会郡大宮町,哺乳類,1,ニホンザル,見た
513644,三重県度会郡度会町,哺乳類,1,ニホンザル,見た
513645,三重県度会郡南勢町,哺乳類,1,ニホンザル,見た
513646,三重県志摩郡磯部町,哺乳類,1,ニホンザル,見た
513647,三重県志摩郡磯部町,哺乳類,1,ニホンザル,見た
513650,奈良県宇陀郡御杖村,哺乳類,1,ニホンザル,見た
513651,奈良県宇陀郡御杖村,哺乳類,1,ニホンザル,見た
513652,三重県飯南郡飯南町,哺乳類,1,ニホンザル,見た
513653,三重県多気郡勢和村,哺乳類,1,ニホンザル,聞いた
513654,三重県度会郡玉城町,哺乳類,1,ニホンザル,見た
513655,三重県伊勢市,哺乳類,1,ニホンザル,見た
513656,三重県鳥羽市,哺乳類,1,ニホンザル,見た
513657,三重県鳥羽市,哺乳類,1,ニホンザル,見た
513660,奈良県宇陀郡室生村,哺乳類,1,ニホンザル,見た
513661,三重県名賀郡青山町,哺乳類,1,ニホンザル,見た
513662,三重県一志郡美杉村,哺乳類,1,ニホンザル,見た
513663,三重県一志郡嬉野町,哺乳類,1,ニホンザル,見た
513671,三重県名賀郡青山町,哺乳類,1,ニホンザル,見た
513672,三重県一志郡白山町,哺乳類,1,ニホンザル,見た
513876,静岡県賀茂郡南伊豆町,哺乳類,1,ニホンザル,見た
513877,静岡県下田市,哺乳類,1,ニホンザル,見た
523106,島根県益田市,哺乳類,1,ニホンザル,見た
523107,島根県那賀郡三隅町,哺乳類,1,ニホンザル,見た
523200,島根県美濃郡美都町,哺乳類,1,ニホンザル,見た
523201,広島県山県郡芸北町,哺乳類,1,ニホンザル,見た
523202,広島県山県郡芸北町,哺乳類,1,ニホンザル,見た
523203,広島県山県郡豊平町,哺乳類,1,ニホンザル,見た
523204,広島県高田郡美土里町,哺乳類,1,ニホンザル,見た
523205,広島県高田郡甲田町,哺乳類,1,ニホンザル,見た
523206,広島県三次市,哺乳類,1,ニホンザル,見た
523207,広島県双三郡三良坂町,哺乳類,1,ニホンザル,見た
523210,島根県那賀郡弥栄村,哺乳類,1,ニホンザル,見た
523212,島根県那賀郡旭町,哺乳類,1,ニホンザル,見た
523213,広島県山県郡大朝町,哺乳類,1,ニホンザル,見た
523214,広島県高田郡美土里町,哺乳類,1,ニホンザル,見た
523215,広島県双三郡作木村,哺乳類,1,ニホンザル,見た
523216,広島県三次市,哺乳類,1,ニホンザル,見た
523220,島根県浜田市,哺乳類,1,ニホンザル,見た
523221,島根県那賀郡旭町,哺乳類,1,ニホンザル,見た
523222,島根県邑智郡桜江町,哺乳類,1,ニホンザル,見た
523223,島根県邑智郡石見町,哺乳類,1,ニホンザル,見た
523224,島根県邑智郡瑞穂町,哺乳類,1,ニホンザル,見た
523225,広島県双三郡作木村,哺乳類,1,ニホンザル,見た
523226,広島県双三郡布野村,哺乳類,1,ニホンザル,見た
523227,広島県庄原市,哺乳類,1,ニホンザル,見た
453023,鹿児島県熊毛郡屋久町,哺乳類,1,ニホンザル,見た
453024,鹿児島県熊毛郡屋久町,哺乳類,1,ニホンザル,見た
453033,鹿児島県熊毛郡屋久町,哺乳類,1,ニホンザル,見た
